index	iSoil	iGeol	iLC	IC	iForc	iMF	iBC	iLake	node0	node1	node2	nabr0	nabr1	nabr2	edge0	edge1	edge2	area	x	y	zmin	zmax	soil_index	infKsatV	ThetaS	ThetaR	Alpha	Beta	hAreaF	macKsatV	infD	geol_index	KsatH	KsatV	SpYield	geo_ThetaS	geo_ThetaR	geo_vAreaF	macKsatH	macD	LC_index	VegFrac	Albedo	Rough	RzD	SoilDgrd	ImpAF	Dist2Edge0	Dist2Edge1	Dist2Edge2	Dist2Nabor0	Dist2Nabor1	Dist2Nabor2	avgRough0	avgRough1	avgRough2	windH	FixPressure	AquiferDepth	WetlandLevel	RootReachLevel	MacporeLevel	
47	69	69	11	-9999	213	1	0	0	0	552	548	553	855	742	851	3588.02	2822.46	2821.56	3.908e+06	-117138	4.03739e+06	4162.1	4168.1	-9999	0.000386316	0.481521	0.01	3.54553	1.13512	0.01	0.0386316	0.1	-9999	0.000581971	5.81971e-05	0.484056	0.494056	0.01	0.01	0.0581971	1	0	0.726	0.15	0.000666667	0.75	0	0	726.12	923.073	923.368	1457.26	1845.71	1745.87	0.000666667	0.000666667	0.000666667	10	60.824	6	5.9	5.25	5	
48	28	28	17	-9999	18	1	0	0	0	511	318	364	797	500	192	2945.73	2818.32	2818.73	3.5394e+06	-188489	4.37986e+06	1694.89	1700.89	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	801.023	837.235	837.115	1708.85	1809.44	1604.38	0.000583333	0.000583333	0.000583333	10	82.7659	6	5.9	5.45	5	
49	78	78	11	-9999	530	1	0	0	0	17100	181	17118	33614	33643	33609	3510.63	3645.07	2575.11	4.29218e+06	-47788.3	3.98136e+06	4513.24	4519.24	-9999	0.000343036	0.466971	0.01	3.69993	1.21789	0.01	0.0343036	0.1	-9999	0.00247817	0.000247817	0.445697	0.455697	0.01	0.01	0.247817	1	0	0.726	0.15	0.000666667	0.75	0	0	815.084	785.022	1111.2	1708.74	1447.65	2071.32	0.000666667	0.000666667	0.000666667	10	58.1275	6	5.9	5.25	5	
50	28	28	17	-9999	1666	1	0	0	0	463	462	251	97	686	689	2933.31	4215.15	3206.94	4.69512e+06	187472	4.43986e+06	1061.86	1067.86	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1067.08	742.578	976.032	1975.13	1487.33	1882.25	0.000583333	0.000583333	0.000583333	10	89.32	6	5.9	5.45	5	
51	41	41	17	-9999	10	1	0	0	0	232	285	244	73	0	369	2315.15	4096.18	4473.77	4.71182e+06	-192718	4.38556e+06	1671.72	1677.72	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1356.81	766.864	702.14	2210.15	0	1430.25	0.000583333	0.000583333	0.000583333	10	82.9987	6	5.9	5.45	5	
52	76	76	11	-9999	576	1	0	0	0	17086	14144	17099	33573	33587	27794	3035.76	3035.91	2861.46	3.83086e+06	-41639.5	3.9876e+06	4263.16	4269.16	-9999	0.00135997	0.459687	0.01	4.60851	1.40516	0.01	0.135997	0.1	-9999	0.00375715	0.000375715	0.400042	0.410042	0.01	0.01	0.375715	1	0	0.726	0.15	0.000666667	0.75	0	0	841.274	841.234	892.518	1781.23	1836.08	1743.02	0.000666667	0.000666667	0.000666667	10	60.0377	6	5.9	5.25	5	
53	39	39	11	-9999	531	1	0	0	0	18868	17081	18867	0	37083	33578	2047.98	2070.05	2069.91	1.84212e+06	-48954	3.99046e+06	4357.9	4363.9	-9999	0.000331242	0.474171	0.01	3.66003	1.203	0.01	0.0331242	0.1	-9999	0.00182398	0.000182398	0.454819	0.464819	0.01	0.01	0.182398	1	0	0.726	0.15	0.000666667	0.75	0	0	599.655	593.261	593.299	0	1190.8	1469.59	0.000666667	0.000666667	0.000666667	10	59.3082	6	5.9	5.25	5	
54	28	28	17	-9999	18	1	0	0	0	518	519	1755	3208	3207	794	2618.02	4038.03	3875.15	4.87807e+06	-184762	4.37829e+06	1675.58	1681.58	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1242.18	805.356	839.206	2044.96	1394.42	1819.25	0.000583333	0.000583333	0.000583333	10	82.9598	6	5.9	5.45	5	
55	39	39	11	-9999	576	1	0	0	0	17079	7486	11266	33619	9322	28954	3615.08	2990.49	2990.23	4.30599e+06	-40144.7	3.99236e+06	4094.39	4100.39	-9999	0.000331242	0.474171	0.01	3.66003	1.203	0.01	0.0331242	0.1	-9999	0.00182398	0.000182398	0.454819	0.464819	0.01	0.01	0.182398	1	0	0.726	0.15	0.000666667	0.75	0	0	794.079	959.93	960.013	1592.2	1829.1	2071.23	0.000666667	0.000666667	0.000666667	10	61.3553	6	5.9	5.25	5	
56	25	25	17	-9999	333	1	0	0	0	239	412	346	594	400	590	2332.79	3015.55	2332.58	2.68368e+06	-86401.7	4.19644e+06	1244.47	1250.47	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	766.946	593.299	767.013	1502.5	1714.77	1707.99	0.000583333	0.000583333	0.000583333	10	87.3877	6	5.9	5.45	5	
57	39	39	11	-9999	577	1	0	0	0	14143	11266	14797	9323	29090	33572	3588.64	3764.62	2119.5	3.71806e+06	-41639.8	3.99541e+06	4277.51	4283.51	-9999	0.000331242	0.474171	0.01	3.66003	1.203	0.01	0.0331242	0.1	-9999	0.00182398	0.000182398	0.454819	0.464819	0.01	0.01	0.182398	1	0	0.726	0.15	0.000666667	0.75	0	0	690.71	658.421	1169.48	1759.76	1204.71	2275.07	0.000666667	0.000666667	0.000666667	10	59.9267	6	5.9	5.25	5	
58	29	29	17	-9999	1254	1	0	0	0	1110	108	1115	7443	1955	139	3894.87	3253.82	3253.61	5.07611e+06	86599.8	4.22296e+06	1155.16	1161.16	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	868.854	1040.03	1040.1	1550.76	1943.72	2029.87	0.000583333	0.000583333	0.000583333	10	88.3284	6	5.9	5.45	5	
59	23	23	17	-9999	1667	1	0	0	0	281	351	251	686	140	770	2978.28	3111.89	2978.13	3.95122e+06	186492	4.44269e+06	1074.29	1080.29	-9999	0.000112858	0.483477	0.01	3.26628	1.2141	0.01	0.0112858	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.01	0.3	0.000583333	0.55	0.6	0	884.454	846.479	884.497	1976.62	1771.64	1777.12	0.000583333	0.000583333	0.000583333	10	89.1874	6	5.9	5.45	5	
60	23	23	17	-9999	1681	1	0	0	0	312	268	282	383	64	373	3112.7	3065.15	3065.21	4.1098e+06	192418	4.44199e+06	1084.72	1090.72	-9999	0.000112858	0.483477	0.01	3.26628	1.2141	0.01	0.0112858	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.01	0.3	0.000583333	0.55	0.6	0	880.223	893.876	893.858	1949.03	1997.25	1663.94	0.000583333	0.000583333	0.000583333	10	89.0762	6	5.9	5.45	5	
61	72	72	11	-9999	580	1	0	0	0	2067	2058	2065	3777	3825	3815	2701.95	2585.43	2584.92	2.97766e+06	-36017.4	4.03547e+06	3642.95	3648.95	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	734.695	767.806	767.959	1537.68	1733.32	1471.49	0.000666667	0.000666667	0.000666667	10	64.9953	6	5.9	5.25	5	
62	68	68	11	-9999	847	1	0	0	0	14833	14843	14844	29183	29176	29112	3221.73	3221.49	4082.84	5.08775e+06	10366.1	3.97847e+06	3934.38	3940.38	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	1052.8	1052.88	830.755	1907.43	1848.54	1481.67	0.000666667	0.000666667	0.000666667	10	62.6261	6	5.9	5.25	5	
63	69	69	11	-9999	757	1	0	0	0	14687	14703	14704	28902	28874	28903	3034.2	3034.66	2590.66	3.55447e+06	-5807.72	3.9996e+06	4033.53	4039.53	-9999	0.000386316	0.481521	0.01	3.54553	1.13512	0.01	0.0386316	0.1	-9999	0.000581971	5.81971e-05	0.484056	0.494056	0.01	0.01	0.0581971	1	0	0.726	0.15	0.000666667	0.75	0	0	780.98	780.861	914.688	1561.9	1612.08	1791.03	0.000666667	0.000666667	0.000666667	10	61.8362	6	5.9	5.25	5	
64	28	28	17	-9999	1681	1	0	0	0	312	282	256	389	391	60	3112.73	4330.89	3065.15	4.7698e+06	190844	4.44322e+06	1086.82	1092.82	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1021.57	734.23	1037.42	1998.13	1500.61	1997.25	0.000583333	0.000583333	0.000583333	10	89.0539	6	5.9	5.45	5	
65	28	28	17	-9999	1168	1	0	0	0	270	283	258	776	28	392	2936.5	2981.81	2935.79	3.77117e+06	74928.4	4.22471e+06	1117.34	1123.34	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	856.162	843.15	856.369	1622.52	1759.93	1913.21	0.000583333	0.000583333	0.000583333	10	88.7294	6	5.9	5.45	5	
66	70	70	11	-9999	1477	1	0	0	0	15694	15643	9427	30736	30833	30830	4555.94	2631.6	4127.03	5.37106e+06	141491	3.95669e+06	3643.22	3649.22	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	785.942	1360.66	867.623	1590.11	2603.8	1499.46	0.000666667	0.000666667	0.000666667	10	64.9931	6	5.9	5.25	5	
67	70	70	11	-9999	584	1	0	0	0	2109	2111	2122	3936	3960	3914	2296.13	3309.6	2406.97	2.76322e+06	-40930.1	4.07388e+06	3384.3	3390.3	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	802.283	556.607	765.338	1544.11	1479.34	1675.37	0.000666667	0.000666667	0.000666667	10	67.1584	6	5.9	5.25	5	
68	69	69	11	-9999	246	1	0	0	0	276	235	215	353	365	197	3239.74	3053.17	4313.09	4.93639e+06	-105057	4.03007e+06	4173.77	4179.77	-9999	0.000386316	0.481521	0.01	3.54553	1.13512	0.01	0.0386316	0.1	-9999	0.000581971	5.81971e-05	0.484056	0.494056	0.01	0.01	0.0581971	1	0	0.726	0.15	0.000666667	0.75	0	0	1015.8	1077.87	763.01	2047.02	1731.44	1494.67	0.000666667	0.000666667	0.000666667	10	60.7327	6	5.9	5.25	5	
69	37	37	17	-9999	1606	1	0	0	0	298	289	294	257	345	332	3412.81	2690.73	3310.72	4.14185e+06	171058	4.25828e+06	1088.04	1094.04	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	809.079	1026.2	834.026	1488.95	1771.52	1553.03	0.000583333	0.000583333	0.000583333	10	89.0409	6	5.9	5.45	5	
70	72	72	11	-9999	534	1	0	0	0	2025	2027	2017	3729	3717	3745	2420.88	2530.53	2421.35	2.61176e+06	-44652.6	4.02288e+06	3896.27	3902.27	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	719.231	688.065	719.09	2150.44	1440.28	1623.51	0.000666667	0.000666667	0.000666667	10	62.9319	6	5.9	5.25	5	
71	39	39	11	-9999	444	1	0	0	0	1964	1960	1978	3648	3647	3771	2444.35	3423.36	3602.29	4.01426e+06	-63114.8	4.02674e+06	4082.75	4088.75	-9999	0.000331242	0.474171	0.01	3.66003	1.203	0.01	0.0331242	0.1	-9999	0.00182398	0.000182398	0.454819	0.464819	0.01	0.01	0.182398	1	0	0.726	0.15	0.000666667	0.75	0	0	1094.84	781.74	742.909	1889.3	1597.31	1629.06	0.000666667	0.000666667	0.000666667	10	61.4471	6	5.9	5.25	5	
72	29	29	17	-9999	1211	1	0	0	0	283	252	243	303	122	392	3115.84	2936.22	4147.87	4.56575e+06	77585.1	4.22359e+06	1145.27	1151.27	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	976.889	1036.65	733.831	2093.23	1883.81	1437.57	0.000583333	0.000583333	0.000583333	10	88.4332	6	5.9	5.45	5	
73	41	41	17	-9999	19	1	0	0	0	285	259	244	129	51	106	3226.52	2315.15	2314.8	2.67845e+06	-190795	4.38665e+06	1656.08	1662.08	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	553.424	771.281	771.4	1641.58	2210.15	1760.25	0.000583333	0.000583333	0.000583333	10	83.1562	6	5.9	5.45	5	
74	76	76	11	-9999	280	1	0	0	0	483	485	407	730	580	726	3058.43	2674.62	3058.57	3.67846e+06	-100351	4.03642e+06	3489.11	3495.11	-9999	0.00135997	0.459687	0.01	4.60851	1.40516	0.01	0.135997	0.1	-9999	0.00375715	0.000375715	0.400042	0.410042	0.01	0.01	0.375715	1	0	0.726	0.15	0.000666667	0.75	0	0	801.818	916.881	801.783	1585.98	1734.72	1495.96	0.000666667	0.000666667	0.000666667	10	66.2749	6	5.9	5.25	5	
75	35	35	17	-9999	417	1	0	0	0	2532	441	502	869	1158	4757	3881.29	2704.94	2705.23	3.65717e+06	-72122.9	4.19657e+06	1228.12	1234.12	-9999	0.000123438	0.494514	0.01	2.81488	1.13496	0.01	0.0123438	0.1	-9999	0.000762606	7.62606e-05	0.465906	0.475906	0.01	0.01	0.0762606	1	0	0.01	0.3	0.000583333	0.55	0.6	0	628.171	901.356	901.257	1599.52	1859.13	1759.85	0.000583333	0.000583333	0.000583333	10	87.5593	6	5.9	5.45	5	
76	69	69	11	-9999	246	1	0	0	0	248	235	277	197	22	206	3100.01	3100.28	3240.22	4.28216e+06	-106374	4.03285e+06	4199.44	4205.44	-9999	0.000386316	0.481521	0.01	3.54553	1.13512	0.01	0.0386316	0.1	-9999	0.000581971	5.81971e-05	0.484056	0.494056	0.01	0.01	0.0581971	1	0	0.726	0.15	0.000666667	0.75	0	0	920.892	920.812	881.043	1990.19	1764.42	1955.98	0.000666667	0.000666667	0.000666667	10	60.5325	6	5.9	5.25	5	
77	37	37	17	-9999	333	1	0	0	0	249	211	412	26	590	341	4419.26	3470.92	2344.98	4.0393e+06	-87478	4.19922e+06	1250.85	1256.85	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	609.348	775.836	1148.35	1484.92	1464.17	1938.69	0.000583333	0.000583333	0.000583333	10	87.3207	6	5.9	5.45	5	
78	25	25	17	-9999	374	1	0	0	0	255	308	421	605	758	149	2930.32	2930.33	3062.44	3.82565e+06	-81589.3	4.19345e+06	1246.23	1252.23	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	870.362	870.357	832.81	1965.04	1934.11	1742.9	0.000583333	0.000583333	0.000583333	10	87.3692	6	5.9	5.45	5	
79	75	75	11	-9999	318	1	0	0	0	403	540	406	569	575	1010	3219.56	3364.05	3218.77	4.61679e+06	-93092.6	4.03078e+06	3703.49	3709.49	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	955.987	914.927	956.222	1810.18	1705.17	2034.29	0.000666667	0.000666667	0.000666667	10	64.4972	6	5.9	5.25	5	
80	25	25	17	-9999	332	1	0	0	0	416	413	418	603	755	595	2725.93	2725.66	2851.38	3.3122e+06	-90461.9	4.19058e+06	1267.97	1273.97	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	810.046	810.128	774.408	1821.42	1566.42	1678.81	0.000583333	0.000583333	0.000583333	10	87.1415	6	5.9	5.45	5	
81	62	62	8	-9999	770	1	0	0	0	12339	9492	9494	18557	18515	24183	2634.2	3406.42	2284.36	3.00555e+06	-3770.04	4.14528e+06	1305.61	1311.61	-9999	0.000271382	0.499139	0.01	2.51702	1.13421	0.01	0.0271382	0.1	-9999	0.000571151	5.71151e-05	0.455568	0.465568	0.01	0.01	0.0571151	1	0	0.5	0.18	0.000833333	0.5777	0	0	760.648	588.213	877.137	1510.65	1323.6	1644.7	0.00075	0.000708333	0.000708333	10	86.7483	6	5.9	5.4223	5	
82	25	25	17	-9999	415	1	0	0	0	804	805	800	16045	1235	1776	4429.92	2405.2	4429.57	5.12714e+06	-69376.8	4.17628e+06	1266.33	1272.33	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	771.593	1421.13	771.655	1598.98	2135.76	1659.38	0.000583333	0.000583333	0.000583333	10	87.1586	6	5.9	5.45	5	
83	78	78	17	-9999	246	1	0	0	0	238	278	487	586	18	19	2132.9	2133.55	3099.46	2.27181e+06	-109806	4.02933e+06	4570.58	4576.58	-9999	0.000137214	0.466971	0.01	3.69993	1.21789	0.01	0.0137214	0.1	-9999	0.00247817	0.000247817	0.445697	0.455697	0.01	0.01	0.247817	1	0	0.01	0.3	0.000583333	0.55	0.6	0	710.085	709.869	488.646	1471.46	1534.61	1410.18	0.000625	0.000625	0.000625	10	57.6966	6	5.9	5.45	5	
84	26	26	17	-9999	864	1	0	0	0	1697	1707	1695	3118	3096	3119	3275.89	3184.19	2370.59	3.55879e+06	10851.9	4.18269e+06	1256.18	1262.18	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	724.238	745.095	1000.82	1426.56	1664.47	1866.58	0.000583333	0.000583333	0.000583333	10	87.265	6	5.9	5.45	5	
85	37	37	17	-9999	333	1	0	0	0	14	211	216	341	226	0	3079.56	3079.2	4096.09	4.70966e+06	-87078.2	4.20269e+06	1252.93	1258.93	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1019.55	1019.67	766.531	1656.93	1892.32	0	0.000583333	0.000583333	0.000583333	10	87.299	6	5.9	5.45	5	
86	29	29	17	-9999	1041	1	0	0	0	114	1768	527	413	807	809	2950.33	3060.42	2920.94	3.83343e+06	46987.4	4.20758e+06	1174.51	1180.51	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	866.214	835.054	874.929	1807.72	1606.71	1816.16	0.000583333	0.000583333	0.000583333	10	88.1239	6	5.9	5.45	5	
87	26	26	17	-9999	819	1	0	0	0	123	122	225	153	169	0	2206.39	2206.19	3402.7	2.38985e+06	6392.86	4.17806e+06	1295.2	1301.2	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	722.1	722.165	468.227	1449.95	1467.99	0	0.000583333	0.000583333	0.000583333	10	86.857	6	5.9	5.45	5	
88	29	29	17	-9999	998	1	0	0	0	319	253	287	135	503	508	3001.24	3413.16	3413.35	4.60044e+06	35851.7	4.20466e+06	1139.96	1145.96	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1021.9	898.568	898.517	1838.13	1556.13	1831.43	0.000583333	0.000583333	0.000583333	10	88.4894	6	5.9	5.45	5	
89	26	26	17	-9999	865	1	0	0	0	1695	119	1698	3098	3095	158	4184.83	2843.86	3033.75	4.31342e+06	14054.7	4.18374e+06	1270.17	1276.17	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	687.152	1011.17	947.875	1522.93	1946.49	1908.08	0.000583333	0.000583333	0.000583333	10	87.1184	6	5.9	5.45	5	
90	25	25	17	-9999	819	1	0	0	0	4580	227	226	172	8809	151	2254.09	2227.39	3316.87	2.49889e+06	3397.7	4.18138e+06	1224.78	1230.78	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	739.067	747.926	502.257	2042.79	1801.88	1301.81	0.000583333	0.000583333	0.000583333	10	87.5944	6	5.9	5.45	5	
91	29	29	17	-9999	1125	1	0	0	0	111	208	213	225	302	0	2645.24	2645.39	4096.06	3.429e+06	67495.1	4.21554e+06	1191.14	1197.14	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	864.194	864.146	558.097	1699.38	1737.07	0	0.000583333	0.000583333	0.000583333	10	87.9485	6	5.9	5.45	5	
92	29	29	17	-9999	955	1	0	0	0	370	375	320	321	414	513	2629.52	2748.08	2629.65	3.08065e+06	29433.4	4.20399e+06	1151.77	1157.77	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	781.041	747.347	781.004	1496.78	1564.14	1562.58	0.000583333	0.000583333	0.000583333	10	88.3643	6	5.9	5.45	5	
93	39	39	11	-9999	404	1	0	0	0	1855	1859	1864	3410	3407	3340	2748.72	2748.22	2857.51	3.35461e+06	-77419.2	4.0569e+06	4113.42	4119.42	-9999	0.000331242	0.474171	0.01	3.66003	1.203	0.01	0.0331242	0.1	-9999	0.00182398	0.000182398	0.454819	0.464819	0.01	0.01	0.182398	1	0	0.726	0.15	0.000666667	0.75	0	0	813.617	813.764	782.643	1570.12	1573.03	1648.1	0.000666667	0.000666667	0.000666667	10	61.2056	6	5.9	5.25	5	
94	69	69	11	-9999	359	1	0	0	0	779	4860	4853	9356	9342	22768	3776.68	3437.27	3470.32	5.46062e+06	-80512.5	4.01894e+06	4118.53	4124.53	-9999	0.000386316	0.481521	0.01	3.54553	1.13512	0.01	0.0386316	0.1	-9999	0.000581971	5.81971e-05	0.484056	0.494056	0.01	0.01	0.0581971	1	0	0.726	0.15	0.000666667	0.75	0	0	963.918	1059.1	1049.01	1437.39	1585.51	2058.32	0.000666667	0.000666667	0.000666667	10	61.1655	6	5.9	5.25	5	
95	73	73	11	-9999	848	1	0	0	0	14838	14826	14855	29116	29204	29170	2347.74	3919.71	4373.17	4.58034e+06	17259.3	3.98497e+06	3764.62	3770.62	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	1300.64	779.027	698.249	2071	1542.7	1466.63	0.000666667	0.000666667	0.000666667	10	63.9975	6	5.9	5.25	5	
96	41	41	17	-9999	18	1	0	0	0	271	364	286	411	213	780	2945.41	3078.35	2945.61	3.86544e+06	-188989	4.38306e+06	1683.38	1689.38	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	874.906	837.123	874.846	1676.59	1568.21	1861.25	0.000583333	0.000583333	0.000583333	10	82.8815	6	5.9	5.45	5	
97	23	23	17	-9999	1666	1	0	0	0	312	251	462	50	874	391	2933.31	2932.92	3065.5	3.83305e+06	189278	4.44065e+06	1075.32	1081.32	-9999	0.000112858	0.483477	0.01	3.26628	1.2141	0.01	0.0112858	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.01	0.3	0.000583333	0.55	0.6	0	871.154	871.271	833.589	1975.13	1870.96	1966.7	0.000583333	0.000583333	0.000583333	10	89.1764	6	5.9	5.45	5	
98	28	28	17	-9999	1042	1	0	0	0	1779	4695	1783	9042	3254	3257	3239.38	3474.5	3239.55	4.75007e+06	49012.4	4.21713e+06	1129.09	1135.09	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	977.567	911.415	977.517	1481.95	1795.1	2076.43	0.000583333	0.000583333	0.000583333	10	88.6046	6	5.9	5.45	5	
99	40	40	17	-9999	30	1	0	0	0	7936	7944	7926	15446	15431	15481	3718.7	3132.58	3718.99	5.28296e+06	-181417	4.33761e+06	2152.96	2158.96	-9999	7.61853e-05	0.43997	0.01	2.76796	1.24325	0.01	0.00761853	0.1	-9999	0.0020631	0.00020631	0.431455	0.441455	0.01	0.01	0.20631	1	0	0.01	0.3	0.000583333	0.55	0.6	0	947.097	1124.31	947.024	1693.58	2020.94	1863.36	0.000583333	0.000583333	0.000583333	10	78.2706	6	5.9	5.45	5	
