# project_name=nanlin solverstep_min=20
t_next,delta_nst,delta_nfe,delta_ncfn,delta_netf,h_last,h_cur
644340.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644360.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644380.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
644400.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644420.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644440.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644460.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644480.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
644500.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644520.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644540.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644560.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644580.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
644600.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644620.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644640.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644660.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644680.000000,26,26,0,0,0.74617515158743286,0.74617515158743286
644700.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644720.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644740.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644760.000000,27,27,0,0,0.74617515158743286,0.74617515158743286
644780.000000,8,14,0,0,5.816056025611549,5.816056025611549
644800.000000,3,6,0,0,5.816056025611549,5.816056025611549
644820.000000,4,8,0,0,5.816056025611549,5.816056025611549
644840.000000,3,6,0,0,5.816056025611549,5.816056025611549
644860.000000,3,6,0,0,5.816056025611549,5.816056025611549
644880.000000,4,8,0,0,5.816056025611549,5.816056025611549
644900.000000,3,6,0,0,5.816056025611549,5.816056025611549
644920.000000,4,7,0,0,5.816056025611549,5.816056025611549
644940.000000,3,5,0,0,5.816056025611549,5.816056025611549
644960.000000,4,7,0,0,5.816056025611549,5.816056025611549
644980.000000,3,5,0,0,5.816056025611549,5.816056025611549
645000.000000,4,6,0,0,5.816056025611549,5.816056025611549
