step_idx	t_sim	setup_called	hypre_iters	hypre_op_count	operator_complexity	setup_wall_sec	solve_wall_sec	cvode_nli_step	cvode_nfeLS_step
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.056800e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.022328e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.025091e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.964806e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.006467e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.067483e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.006390e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.077973e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.016968e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.059801e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.080547e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.003136e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.074763e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.122771e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.030348e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.818724e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.003296e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.064368e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.140307e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.140892e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.023478e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.110007e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.172248e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.049398e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.880101e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.145500e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.148641e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.024729e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.014752e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.078728e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.149489e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.022653e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.659817e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.102716e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.068289e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.835607e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.082952e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.137023e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.074263e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.012920e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.052481e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.181758e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.089472e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.030097e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.192843e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.073848e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.058722e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.097355e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.049810e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.047411e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.077132e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.057830e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.065579e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.058014e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.301166e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.131138e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.132844e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.064211e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.156687e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.034918e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.640362e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.067974e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.134106e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.003124e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.022186e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.102330e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.034790e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.102630e-02	0	0
