# project_name=xinanjiang solverstep_min=20
t_next,delta_nst,delta_nfe,delta_ncfn,delta_netf,h_last,h_cur
22360.000000,1,1,0,0,20,20
22380.000000,1,1,0,0,20,20
22400.000000,1,1,0,0,20,20
22420.000000,1,1,0,0,20,20
22440.000000,1,1,0,0,20,20
22460.000000,1,1,0,0,20,20
22480.000000,1,1,0,0,20,20
22500.000000,1,1,0,0,20,20
22520.000000,1,1,0,0,20,20
22540.000000,1,1,0,0,20,20
22560.000000,1,1,0,0,20,20
22580.000000,1,1,0,0,20,20
22600.000000,1,1,0,0,20,20
22620.000000,1,1,0,0,20,20
22640.000000,1,1,0,0,20,20
22660.000000,1,1,0,0,20,20
22680.000000,1,1,0,0,20,20
22700.000000,1,1,0,0,20,20
22720.000000,1,1,0,0,20,20
22740.000000,1,1,0,0,20,20
22760.000000,1,1,0,0,20,20
22780.000000,1,1,0,0,20,20
22800.000000,1,1,0,0,20,20
22820.000000,1,1,0,0,20,20
22840.000000,1,1,0,0,20,20
22860.000000,1,1,0,0,20,20
22880.000000,1,1,0,0,20,20
22900.000000,1,1,0,0,20,20
22920.000000,1,1,0,0,20,20
22940.000000,1,1,0,0,20,20
22960.000000,1,1,0,0,20,20
22980.000000,1,1,0,0,20,20
23000.000000,1,1,0,0,20,20
23020.000000,1,1,0,0,20,20
23040.000000,1,1,0,0,20,20
23060.000000,1,1,0,0,20,20
23080.000000,1,1,0,0,20,20
23100.000000,1,1,0,0,20,20
23120.000000,1,1,0,0,20,20
23140.000000,1,1,0,0,20,20
23160.000000,1,1,0,0,20,20
23180.000000,1,1,0,0,20,20
23200.000000,1,1,0,0,20,20
23220.000000,1,1,0,0,20,20
23240.000000,1,1,0,0,20,20
23260.000000,1,1,0,0,20,20
23280.000000,1,1,0,0,20,20
23300.000000,1,1,0,0,20,20
23320.000000,1,1,0,0,20,20
23340.000000,1,1,0,0,20,20
23360.000000,1,1,0,0,20,20
23380.000000,1,1,0,0,20,20
23400.000000,1,1,0,0,20,20
23420.000000,1,1,0,0,20,20
23440.000000,1,1,0,0,20,20
23460.000000,1,1,0,0,20,20
23480.000000,1,1,0,0,20,20
23500.000000,1,1,0,0,20,20
23520.000000,1,1,0,0,20,20
23540.000000,1,1,0,0,20,20
23560.000000,1,1,0,0,20,20
23580.000000,1,1,0,0,20,20
23600.000000,1,1,0,0,20,20
23620.000000,1,1,0,0,20,20
23640.000000,1,1,0,0,20,20
23660.000000,1,1,0,0,20,20
23680.000000,1,1,0,0,20,20
